Name,Description,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Thriller,War,Western,Combined
Total Eclipse,"Young, wild poet Arthur Rimbaud and his mentor Paul Verlaine engage in a fierce, forbidden romance while feeling the effects of a hellish artistic lifestyle.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,young wild poet arthur rimbaud mentor paul verlaine engage fierce forbid romance feel effect hellish artistic lifestyle poet pregnant wife absinthe gay
A Dangerous Woman,The commissioner of a remote outpost in Africa has a mistress who is so sexy and seductive that she has made several of the local white men kill themselves. She learns that the commissioner&apos;s brother is coming to the outpost to be...,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,commissioner remote outpost africa mistress sexy seductive make several local white men kill learn commissioner brother come outpost desperation retribution femme fatale misery frustration
Six Degrees of Separation from Lilia Cuntapay,A professional horror movie extra prepares for her first ever acting award nomination.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,professional horror movie extra prepare first ever act award nomination act f rat spoof title character name title
Sister Act 2: Back in the Habit,Showgirl Deloris Van Cartier returns as Sister Mary Clarence to teach music to a group of Catholic students whose run-down school is slated for closure.,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,showgirl deloris van cartier return sister mary clarence teach music group catholic students whose run school slat closure nun unruly child part las vegas nevada reference clarence thomas
Attack of the 50 Foot Woman,"When an abused socialite grows to giant size because of an alien encounter and an aborted murder attempt, she goes after her cheating husband with revenge on her mind.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,abuse socialite grow giant size alien encounter abort murder attempt go cheat husband revenge mind b movie mistress diamond necklace spaceship
Beethoven&apos;s 2nd,"Beethoven, the St. Bernard dog, becomes a father, but his girlfriend Missy is dognapped, and his puppies are in danger of the same fate.",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,beethoven st bernard dog become father girlfriend missy dognapped puppies danger fate dog movie saint bernard dog good versus evil evil woman boy dog
What&apos;s Eating Gilbert Grape,A young man in a small Midwestern town struggles to care for his mentally-disabled younger brother and morbidly obese mother while attempting to pursue his own happiness.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,young man small midwestern town struggle care mentally disable younger brother morbidly obese mother attempt pursue happiness mentally challenge small town countryside rural set responsibility
Wrestling Ernest Hemingway,"Two lonely, retired septuagenarians, an unkempt, hard-drinking Irish sea captain, and a fussy, well-mannered Cuban barber form an uneasy friendship.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,lonely retire septuagenarians unkempt hard drink irish sea captain fussy well mannered cuban barber form uneasy friendship reference ernest hemingway barber septuagenarian sea captain alcoholic
Batman: Mask of the Phantasm,Batman is wrongly implicated in a series of murders of mob bosses actually done by a new vigilante assassin.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,batman wrongly implicate series murder mob boss actually new vigilante assassin batman character bruce wayne character dc comics neo noir base tv series
Shadowlands,"C.S. Lewis, a world-renowned Christian theologian, writer and professor, leads a passionless life until he meets spirited poet Joy Gresham from the U.S.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,c lewis world renowned christian theologian writer professor lead passionless life meet spirit poet joy gresham u writer marriage honesty train
Ghost in the Machine,"Lonely Noreen daydreams of being whisked away by a square-jawed cowboy, but her reality is far more mundane. She lives virtually enslaved on the family farm in the North of England, with only her father&apos;s demeaning comments about ...",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,lonely noreen daydream whisk away square jaw cowboy reality far mundane live virtually enslave family farm north england father demean comment nan
In the Name of the Father,"An English knight desperate for survival, kidnaps a French boy during the Hundred Years War",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,english knight desperate survival kidnap french boy hundred years war nan
Acting on Impulse,"The aggressive actress Susan, star of many erotic thrillers, feels stalked by her fans and has a fight with her producer. During a one week long pause in the shooting of a movie, she retires into an hotel, unknowing that her produ...",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,aggressive actress susan star many erotic thrillers feel stalk fan fight producer week long pause shoot movie retire hotel unknowing produ actress filmmaker detective murder slasher
Aileen Wuornos: The Selling of a Serial Killer,"1992, Florida, USA. Aileen Wuornos is claimed to be the world&apos;s first female serial killer.",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,florida usa aileen wuornos claim world first female serial killer timeframe female serial killer killer humiliation rape
Waga ai no uta - Taki Rentaro monogatari,A dying pianist composes one final song for his childhood friend.,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,die pianist compose final song childhood friend piano famous score composer talent
Caro Diario (Dear Diary),"A journey from the first to the last day of school in a fifth grade of elementary school, told through the emotions and words reported in a diary. What does it mean to grow up for a child? What does the future hold for them? What ...",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,journey first last day school fifth grade elementary school tell emotions word report diary mean grow child future hold school th grade secret diary child
The Cement Garden,"Four children live with their terminally ill mother. After she dies, they try to hold things together. In their isolated house, they begin to deteriorate mentally, whilst they hide their mom&apos;s decomposing corpse in a makeshift con...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,children live terminally ill mother die try hold things together isolate house begin deteriorate mentally whilst hide mom decompose corpse makeshift con brother sister incest brother sister sex male full frontal nudity sex sister forbid sex
Crime Story,An old man suffering from cancer seeks revenge on the thieves who have destroyed his life.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,old man suffer cancer seek revenge thieve destroy life revenge
Darkness Falling,"A lawyer investigates the puzzling suicide of her twin sister, discovering her sister&apos;s involvement with kinky sex and a mysterious lover",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,lawyer investigate puzzle suicide twin sister discover sister involvement kinky sex mysterious lover shower masturbation fall height actress twin sisters female nudity
The Next 365 Days,Laura and Massimo&apos;s relationship hangs in the balance as they try to overcome trust issues and jealousy while a tenacious Nacho works to push them apart.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,laura massimo relationship hang balance try overcome trust issue jealousy tenacious nacho work push apart cheat wife fantasize someone else sex simulate sex simulate blowjob private sex party
Desperate Remedies,"In a town called Hope on the edge of Britain&apos;s empire, desperations clash: the beautiful Dorothea Brook is desperate to free her pregnant sister Rose from the clutches of Fraser, a fortune hunter. A local politician, William Poyne...",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,town call hope edge britain empire desperations clash beautiful dorothea brook desperate free pregnant sister rise clutch fraser fortune hunter local politician william poyne male pubic hair word title shower share shower group shower
Digger,"A father and a son long lost. Love and hate. Digging deep into mud to find their roots. Revenge and Redemption. A Western, revisited.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,father son long lose love hate dig deep mud find root revenge redemption western revisit father word title father son relationship father son conflict rural set
The Escort,"Desperate for a good story, a sex-addicted journalist throws himself into the world of high-class escorts when he starts following a Stanford-educated prostitute.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,desperate good story sex addict journalist throw world high class escort start follow stanford educate prostitute journalist los angeles california journalist work story call girl female escort
A Foreign Field,"Veterans return to Normandy on the 50th anniversary of D-Day for their own special and poignant reasons, among them two looking for an old love who turns out to the same woman for both.",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,veterans return normandy th anniversary day special poignant reason look old love turn woman year year th century
Gardish,A soon-to-be police officer takes a path of crime after his father gets attacked by hoodlums.,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,soon police officer take path crime father get attack hoodlums man wear eyeglasses tragic event police station protection money fight
Gentleman,Hyeon soo a CEO of a private detective agency visits a pension with a client asking for her dog While waiting outside of pension he is falsely accused of kidnapping the client.,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hyeon soo ceo private detective agency visit pension client ask dog wait outside pension falsely accuse kidnap client nan
Germinal,"In mid-nineteenth-century northern France, a coal mining town&apos;s workers are exploited by the mine&apos;s owner. One day, they decide to go on strike, and the authorities repress them.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,mid nineteenth century northern france coal mine town workers exploit mine owner day decide go strike authorities repress period drama late share bath th century co write director
Il grande cocomero,"An epileptic 12-year-old girl, Pippi, is hospitalized in the psychiatric ward instead of the neurological ward, due to an administration error. Out of this mistake begins the difficult journey towards being cured.",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,epileptic year old girl pippi hospitalize psychiatric ward instead neurological ward due administration error mistake begin difficult journey towards cure medical epilepsy doctor patient relationship doctor italy
Gross Misconduct,A female student falsely accuses a male professor of rape.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,female student falsely accuse male professor rape female full frontal nudity female pubic hair father daughter incest rape adultery
Guelwaar,"Burial of a Christian political activist in a Muslim cemetary forces a conflict imbued with religious fervor. A satiric portrayal of religion and politics, sometimes humorous, sometimes deadly serious.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,burial christian political activist muslim cemetary force conflict imbue religious fervor satiric portrayal religion politics sometimes humorous sometimes deadly serious religion satire africa
The Long Riders,"The origins, exploits and the ultimate fate of the Jesse James gang is told in a sympathetic portrayal of the bank robbers made up of brothers who begin their legendary bank raids because of revenge.",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,origins exploit ultimate fate jesse jam gang tell sympathetic portrayal bank robbers make brothers begin legendary bank raid revenge bank robber post american civil war nudity train robber pinkerton detective
Hercules Returns,"When Brad quits his job at a large cinema chain, to open his own picture theatre, his ex-boss sabotages the opening night by switching the Italian film with a non-subtitled version. Brad and his team hilariously improvise the dial...",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brad quit job large cinema chain open picture theatre ex boss sabotage open night switch italian film non subtitle version brad team hilariously improvise dial greek mythology zeus greek deity satire comedy wrestle kiss sex
The Hour of the Pig,"In medieval France, young lawyer Richard Courtois leaves Paris for the simpler life in the country. However, he is soon drawn into amorous and political intrigues. At the same time, he is pushed to defend a pig, owned by the myste...",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,medieval france young lawyer richard courtois leave paris simpler life country soon draw amorous political intrigue time push defend pig myste period drama trial gypsy medieval time big breast
A House in the Hills,An aspiring actress gets a housesitting job and finds herself in a cat-and-mouse game with a deadly ex-con.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,aspire actress get housesitting job find cat mouse game deadly ex con female frontal nudity drown man tie pantyhose black pantyhose
I Love a Man in Uniform,"Henry Adler, a bank employee and actor, is cast as a cop in an upcoming television series but he begins to take his duties seriously.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,henry adler bank employee actor cast cop upcoming television series begin take duties seriously man uniform actor television violence psychopath
Le jeune Werther,"Ismael and his friends get over the death of his best friend, from whom he has recently distanced.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ismael friends get death best friend recently distance death teen movie
Joshua Tree,A framed prison escapee unknowingly kidnaps a female cop en-route to a rendezvous with the corrupt cop who put him behind bars.,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,frame prison escapee unknowingly kidnap female cop en route rendezvous corrupt cop put behind bar hostage chase sheriff revenge goreshed
Kanehsatake: 270 Years of Resistance,"A film account about the military 1990 siege of a Native American reserve near Oka, Quebec, Canada and its causes.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,film account military siege native american reserve near oka quebec canada cause title direct female title write female mohawk tribe native canadian golf course
Libera me,An arsonist is terrorizing Seoul and the fire investigators are hot on his trail.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,arsonist terrorize seoul fire investigators hot trail tape mouth firefighter arson
The Little Death,A photographer obsessed with a man&apos;s beautiful wife kills her jealous husband in self-defense. The deceased man&apos;s musician son soon is drawn in by his sexy stepmother who is scheming to collect the entire estate.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,photographer obsess man beautiful wife kill jealous husband self defense decease man musician son soon draw sexy stepmother scheme collect entire estate sex scene lust sex hot tub woman murder lover conspiracy
Love & Human Remains,"Set in a dreary urban landscape of Edmonton, LOVE AND HUMAN REMAINS is a dark comedy about a group of twentysomethings looking for love and meaning in the &apos;90s. The film focuses on roommates David, a gay waiter who has has given u...",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,set dreary urban landscape edmonton love human remain dark comedy group twentysomethings look love mean film focus roommates david gay waiter give u lesbian dominatrix sex lesbianism gay kiss
Naked,An unemployed Mancunian vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,unemployed mancunian vent rage unsuspecting strangers embark nocturnal london odyssey existentialism sexual humiliation nihilism voyeurism rough sex
Jûbê ninpûchô,A vagabond swordsman is aided by a kunoichi and a spy in battling a demonic clan of killers - led by a ghost from his past - who are bent on overthrowing the Tokugawa Shogunate.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vagabond swordsman aid kunoichi spy battle demonic clan killers lead ghost past bend overthrow tokugawa shogunate death companion female ninja death sword poison supernatural power
No More Mr Nice Guy,A former military expert is blackmailed into becoming a hit man. He has to do everything in his power to escape special ops to get his life back.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,former military expert blackmail become hit man everything power escape special ops get life back military blaxploitation african american urban set
Oglinda,"Focused around the August 23rd 1944 coup against Marshal Antonescu, the movie also tackles other topics from the same era such as the Iron Guard rebellion and the execution of political leaders by communists.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,focus around august rd coup marshal antonescu movie tackle topics era iron guard rebellion execution political leaders communists antonescu world war romania
Philadelphia Experiment II,In the sci-fi thriller The Philadelphia Experiment the sole survivor of a wartime experiment is catapulted 41 years into the future and must race to save the world as we know it. It&apos;s now 10 years later--1993.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sci fi thriller philadelphia experiment sole survivor wartime experiment catapult years future must race save world know years later future experiment city name title number sequel second part
Xi meng ren sheng,"Puppeteer Li Tian-lu tells his life story, and through it, the story of Taiwan in the first half of the 20th century.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,puppeteer li tian lu tell life story story taiwan first half th century taipei taiwan fortuneteller qing dynasty taiwan puppet
Raining Stones,"This Ken Loach film tells the story of a man devoted to his family and his religion. Proud, though poor, Bob wants his little girl to have a beautiful (and costly) brand-new dress for her First Communion. His stubbornness and dete...",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ken loach film tell story man devote family religion proud though poor bob want little girl beautiful costly brand new dress first communion stubbornness dete cover faeces class warfare class society dignity wed
Red Rock West,"Upon arriving to a small town, a drifter is mistaken for a hitman, but when the real hitman arrives, complications ensue.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,upon arrive small town drifter mistake hitman real hitman arrive complications ensue neo noir vietnam war veteran hitman texan wyoming
La ardilla roja,"Jota is about to commit suicide. As he fighting against himself, trying to jump off a bridge, a girl riding a motorcycle falls off the bridge. He runs to help her, and goes with her to the hospital. She has forgotten even what her...",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,jota commit suicide fight try jump bridge girl rid motorcycle fall bridge run help go hospital forget even deception basque amnesia female rear nudity female frontal nudity
"Night of the Day of the Dawn of the Son of the Bride of the Return of the Revenge of the Terror of the Attack of the Evil, Mutant, Hellbound, Flesh-Eating Subhumanoid Zombified Living Dead, Part 3","The film makers take the movie The Brain Wouldn&apos;t Die (1962) and wiped the audio clean and dubbed it over with a new, comedic soundtrack.",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,film makers take movie brain die wipe audio clean dub new comedic soundtrack long title part series parody comedy comma title punctuation title
Romeo Is Bleeding,"Donte Clark&apos;s poetic voice was honed on the violent street corners of a struggling city. Yet rather than succumb to the pressures of Richmond, CA, Clark uses his artistic perspective to help save his city from itself.",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,donte clark poetic voice hone violent street corner struggle city rather succumb pressure richmond ca clark use artistic perspective help save city artist
Samba Traoré,"Samba Traore returns to his village flush with funds. Soon enough he manages to charm the beautiful Saratou into marrying him and, along with another friend, builds the first bar their village has ever seen. But his conscience kee...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,samba traore return village flush fund soon enough manage charm beautiful saratou marry along another friend build first bar village ever see conscience kee nan
Say a Little Prayer,"Seymour is a loner. A small, shy, introverted eleven year old whose parents are separated. By chance Seymour meets the beautiful, effervescent but drug-addicted Angie, who is also lonely and trapped in her own unhappy world. The r...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,seymour loner small shy introvert eleven year old whose parent separate chance seymour meet beautiful effervescent drug addict angie lonely trap unhappy world r drug base novel independent film
Slaughter of the Innocents,"A seasoned F.B.I. Agent&apos;s child-genius son assists him on catching a child-killer, a schizophrenic mohab nut who believes he&apos;s been chosen by god to be a new Noah.",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,season f b agent child genius son assist catch child killer schizophrenic mohab nut believe choose god new noah child prodigy soda pizzeria neo noir motorcycle
Sonatine,Several yakuza from Tokyo are sent to Okinawa to help end a gang war. The war then escalates and the Tokyo drifters decide to lay low at the beach.,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,several yakuza tokyo send okinawa help end gang war war escalate tokyo drifters decide lay low beach yakuza gun gunfight shoot lesson
Seopyeonje,"Despite its falling popularity, a father teaches his two children the Korean musical tradition of Pansori (one singer accompanied by one drummer).",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,despite fall popularity father teach children korean musical tradition pansori singer accompany drummer korean korea word title south korea asian culture
Stalingrad,"The story follows a group of German soldiers, from their Italian R&R in the summer of 1942 to the frozen steppes of Soviet Russia and ending with the battle for Stalingrad.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,story follow group german soldier italian r r summer freeze steppes soviet russia end battle stalingrad machine gun firearm freeze nco cold
Sunset Grill,"Ryder Hart is a disgraced ex-cop who is now a low-rent private investigator. His estranged wife, Anita, runs the Sunset Grill, and is now involved with Jeff, a Police Detective who used to work with Ryder. When Anita is found brut...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ryder hart disgrace ex cop low rent private investigator estrange wife anita run sunset grill involve jeff police detective use work ryder anita find brut alcoholic female full frontal nudity female rear nudity woman take stock dysfunctional marriage
Thirty Two Short Films About Glenn Gould,"A collection of vignettes highlighting different aspects of the life, work, and character of the acclaimed Canadian classical pianist.",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,collection vignettes highlight different aspects life work character acclaim canadian classical pianist piano glenn gould open credit yehudi menuhin northern canada
Geu seome gago shibda,"Moon Chae-Ku and his friend Kim Chul try to bring the body of Moon&apos;s father back to his native Kwisong Island for burial. Their ferry is intercepted by resentful islanders who will not let the boat dock, because of the father&apos;s po...",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,moon chae ku friend kim chul try bring body moon father back native kwisong island burial ferry intercept resentful islanders let boat dock father po childhood ambition dream anti communist base novel
Two Jolly Cops,"Rare action comedy from Hong Kong. A real gem. The Master Killer -Gordon Liu stars in this Hong Kong cop buddy movie as a detective, who is assigned to find an heiress to a fortune who has gone missing under suspicious circumstanc...",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rare action comedy hong kong real gem master killer gordon liu star hong kong cop buddy movie detective assign find heiress fortune go miss suspicious circumstanc nan
Two Small Bodies,"Eileen Maloney, a hostess at a strip joint, has woken up to find her two children are missing. Lieutenant Bramm suspects that she killed them herself. He questions her for days about her lifestyle, her children, her ex-husband, me...",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,eileen maloney host strip joint wake find children miss lieutenant bramm suspect kill question days lifestyle children ex husband hander minimal cast f rat dialogue drive psycho sexual
Un muro de silencio,"A film director decides to make a movie about Silvia, a woman who lost her husband during a particularly violent war. But will making a movie about it force Silvia to remember her traumatic past?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,film director decide make movie silvia woman lose husband particularly violent war make movie force silvia remember traumatic past disappear operation condor f rat dictatorship
White Wolves: A Cry in the Wild II,"A two-week trek through the Cascade Mountains tries the survival instincts of five adventurous teenagers. At first, it&apos;s all a good time. Shooting the rapids, exploring caves and making new friends. But when an accident occurs, Mo...",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,week trek cascade mountains try survival instincts adventurous teenagers first good time shoot rapids explore cave make new friends accident occur mo mountain adventure trek teenager hiker cave
Woman of Desire,A lawyer defends a yacht captain accused of killing his boss and raping his mistress.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,lawyer defend yacht captain accuse kill boss rap mistress female pubic hair sex motorcycle female rear nudity female full frontal nudity yacht
The Wrong Trousers,"Gromit butts heads with a mysterious penguin lodger, whose sinister plans involve the ex-NASA techno-trousers that have been modified by Wallace for walkies.",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,gromit butt head mysterious penguin lodger whose sinister plan involve ex nasa techno trousers modify wallace walkies robbery inventor wallace gromit nasa space sci fi
The Young Americans,"Experienced New York Police Detective John Harris is sent to London to help a local task force investigate a series of gangster killings organized by a new player in town, an American. Harris uses a teen wronged by gangsters to ge...",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,experience new york police detective john harris send london help local task force investigate series gangster kill organize new player town american harris use teen wrong gangsters ge male wear earring male police officer police officer american cop abroad police
Younger and Younger,"A strange man owns a self-storage facility and lives in a reality of his own, until reality comes crashing down.",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,strange man self storage facility live reality reality come crash sex scene organ business ghost heart attack
Dick Tracy Meets Gruesome,Dick Tracy goes up against a villain who robs banks using a nerve gas.,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dick tracy go villain rob bank use nerve gas dick tracy base comic sequel fourth part psychotronic film
The Crimson Kimono,"Two detectives seek a stripper&apos;s killer in the Japanese quarter of Los Angeles, but a love triangle threatens their friendship.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,detectives seek stripper killer japanese quarter los angeles love triangle threaten friendship stripper partner murder case little tokyo paint
Chisum,Cattle baron John Chisum joins forces with Billy the Kid and Pat Garrett to fight the Lincoln County land war.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,cattle baron john chisum join force billy kid pat garrett fight lincoln county land war firearm revolver shootout evil man good man
Three Came Home,"During Word War II, American author Agnes Newton Keith is imprisoned by the Japanese in various POW camps in North Borneo and Sarawak.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,word war ii american author agnes newton keith imprison japanese various pow camp north borneo sarawak plant goodbye rice women prison timeframe
Career Opportunities,Jim is the dorky son of a local cement contractor who lives at home and has no direction. Josie is the gorgeous daughter of a wealthy businessman who dreams of leaving town. They find they have a lot in common.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,jim dorky son local cement contractor live home direction josie gorgeous daughter wealthy businessman dream leave town find lot common lock store liar come age flirt fire job
A View to a Kill,The recovery of a microchip off the body of a fellow agent leads James Bond to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California&apos;s Silicon Valley.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,recovery microchip body fellow agent lead jam bond mad industrialist plan create worldwide microchip monopoly destroy california silicon valley official jam bond series interracial kiss interracial love snow adventure
"Oro, Plata, Mata",Two affluent families struggle and learn to survive during the Japanese occupation in the Philippines.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,affluent families struggle learn survive japanese occupation philippines violence male frontal nudity hideout gossip loyalty
A Summer Place,"Tina lives in Limassol which is now slowly becoming the oligarch paradise of the Mediterranean. Being both a player and a victim in this city transformation, Tina feels overwhelmed - until an extraordinary encounter changes her life.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,tina live limassol slowly become oligarch paradise mediterranean player victim city transformation tina feel overwhelm extraordinary encounter change life nan
Gold Diggers of 1933,"A wealthy composer rescues unemployed Broadway performers with a new play, but insists on remaining anonymous.",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,wealthy composer rescue unemployed broadway performers new play insist remain anonymous dance chorus girl neighbor dance broadway manhattan new york city
Elders in South Korea stay young by choosing to never retire,"While South Korea&apos;s corporate culture is enmeshed in issues of age discrimination, a company started which just hire elderly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,south korea corporate culture enmesh issue age discrimination company start hire elderly stds elderly
The Deadly Mantis,"A giant prehistoric praying mantis, recently freed from the Arctic ice, voraciously preys on American military at the DEW Line and works its way south.",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,giant prehistoric pray mantis recently free arctic ice voraciously prey american military dew line work way south destroy outpost new york city low budget sci fi movie military tunnel
Homicidal,The brutal stabbing murder of a justice-of-the-peace sparks an investigation of dark family secrets in a sleepy small town in Southern California.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,brutal stab murder justice peace spark investigation dark family secrets sleepy small town southern california justice peace bellboy childhood trauma psychopath secret
That Wonderful Urge,"When an heiress finds out that the friendly young man she&apos;s met at Sun Valley is really an investigative reporter, she ruins his career by falsely claiming they&apos;re married.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,heiress find friendly young man meet sun valley really investigative reporter ruin career falsely claim marry remake original star male police officer police police officer heiress
Broken Lance,"The saga of the Devereaux rancher family, set in 1880&apos;s Arizona.",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,saga devereaux rancher family set arizona half brother half brother relationship remake dysfunctional family father son conflict interracial relationship
The High and the Mighty,"When a commercial airliner develops engine problems on a trans-Pacific flight and the pilot loses his nerve, it is up to the washed-up co-pilot Dan Roman to bring the plane in safely.",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,commercial airliner develop engine problems trans pacific flight pilot lose nerve wash co pilot dan roman bring plane safely airplane accident base novel dysfunctional marriage stewardess pilot
Night of the Ghouls,"Halloween Night 1985, one high school party gets taken over by vengeful spirits, and there just dying to party.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,halloween night high school party get take vengeful spirit die party halloween halloween costume ghost costume frankenstein mask halloween party
